,prior_nasdaq_15day_returns,T2_prime,T3_prime,S1_prime,S2_prime,Positive_EPS_Dummy,Pre_IPO_Price_Revision,Post_IPO_Initial_Return
74,0.019835982850230017,0.04493664146523267,0.898093919710361,0.006069641145777872,0.008518794590565435,1.0,0.0,0.0
75,0.010500794785178772,0.04535452322738386,0.8451100244498777,0.003728606356968215,0.004706601466992665,1.0,0.0,1.0
76,0.0111853044880828,0.05079294665631585,0.9212598425196851,0.0064322945547299545,0.011090163025396473,0.0,1.0,1.0
77,-0.016128119258393494,0.04359972908906197,0.9094988147646461,0.004232983406705046,0.0077886894683372844,0.0,1.0,0.0
78,0.003353816539135266,0.0655388871156506,0.916374082349186,0.00744760080859666,0.007873177997659325,0.0,0.0,1.0
79,0.0033405857511660856,0.050206124852767965,0.9393404004711425,0.005153121319199058,0.007361601884570083,0.0,1.0,1.0
80,-0.05797847449374761,0.06063782003293906,0.8841143883814943,0.010879872236362729,0.01252682537305984,1.0,0.0,1.0
81,-0.045701373246791265,0.04792583280955374,0.8838780641106222,0.004714016341923318,0.010370835952231301,1.0,0.0,1.0
82,0.02181132592841911,0.05063385533184191,0.8530201342281879,0.00488441461595824,0.010328113348247576,1.0,1.0,1.0
83,-0.002117746190072883,0.05585702915852688,0.9061572968670863,0.003907097894508357,0.0057159395123363,0.0,0.0,1.0
84,0.009750672113699626,0.059260393538013934,0.9181532807595131,0.004211009876732256,0.009800168440395069,0.0,1.0,1.0
85,-0.02372061747056409,0.062170579779587926,0.9135122184954481,0.005749880210828941,0.010541447053186392,0.0,1.0,1.0
86,0.0645993451786608,0.0400314657809632,0.8403111616117472,0.006030941351280483,0.008128660082160651,1.0,0.0,1.0
87,0.02105232914807478,0.04488566858003199,0.8934788745647878,0.006963395125623412,0.009409993413004612,1.0,1.0,0.0
88,0.051102896447133964,0.04953250222617987,0.8837377560106857,0.0036731967943009797,0.012466607301869992,0.0,1.0,1.0
89,0.07222780488186492,0.05252011859381618,0.9118170266836086,0.002964845404489623,0.011181702668360865,1.0,1.0,1.0
90,-0.017173041723842902,0.04359925788497217,0.8835807050092764,0.005333951762523191,0.008928571428571428,0.0,0.0,1.0
91,0.0418707113204849,0.05910790841922831,0.907963148773146,0.0032381647359299463,0.008255039678920004,1.0,1.0,0.0
92,-0.030411457792077785,0.07190466572409614,0.9317309634417289,0.00444354675823066,0.005857402544940416,0.0,0.0,0.0
93,0.033593111500030436,0.04318604318604319,0.8677248677248677,0.007007007007007007,0.006721006721006721,1.0,0.0,1.0
94,0.03382320623002174,0.04168620463284254,0.8240645221794992,0.006517865516271218,0.00515802307043046,0.0,0.0,1.0
95,-0.023035852320323243,0.05010376519418915,0.8483545804921435,0.003112955825674474,0.011414171360806405,1.0,0.0,0.0
96,-0.02372061747056409,0.0470362590190885,0.9222760069412732,0.002739976253539136,0.008402593844186684,1.0,0.0,1.0
97,-0.013719046092875624,0.056258576002439394,0.9048635462722976,0.006098490623570666,0.011129745388016466,1.0,1.0,0.0
98,0.030198862266011022,0.06207004377736085,0.9102564102564102,0.006253908692933083,0.007608922243068585,1.0,0.0,1.0
99,0.025837184637571033,0.057493188010899185,0.8967302452316076,0.0027247956403269754,0.005449591280653951,0.0,0.0,1.0
100,0.024348418198384663,0.05424222797927461,0.9047927461139896,0.005505181347150259,0.008905440414507772,0.0,1.0,1.0
101,-0.013856032240963977,0.06373445501097294,0.8966715435259692,0.003566203365032919,0.008412582297000731,0.0,0.0,1.0
102,0.015247641034643978,0.05893488137304392,0.8975265017667845,0.007950530035335688,0.009843513377082282,1.0,0.0,0.0
103,0.053363823247533915,0.047240994685388095,0.9179843842267568,0.004396037005445837,0.01102289875992389,0.0,0.0,1.0
104,-0.010094639243490348,0.031595406265164175,0.8840782875936809,0.005445624629320106,0.008626732086051652,1.0,0.0,0.0
105,-0.1623519476777104,0.04956468611577822,0.8341224988544371,0.00435313884221781,0.007560714831220406,0.0,1.0,1.0
106,0.05537992930521834,0.06082373443277936,0.9053853019934544,0.005100522803587367,0.008585880052705403,0.0,1.0,0.0
107,0.041111496865316996,0.048302800242064146,0.901358860097926,0.005391428728613082,0.01650437365901964,0.0,1.0,0.0
108,-0.02469393686831301,0.061326291079812204,0.8543622848200313,0.003129890453834116,0.008900625978090767,0.0,0.0,0.0
109,0.06085692819100021,0.07131772009029345,0.90505079006772,0.00416196388261851,0.01163939051918736,0.0,1.0,1.0
110,0.002309869621072027,0.06263858093126386,0.879249815225425,0.004249815225424981,0.008592017738359202,0.0,0.0,1.0
111,0.009441568676369546,0.04756380510440835,0.9099961330239753,0.00705723124516628,0.009377416860015468,0.0,1.0,1.0
112,-0.05858667395878593,0.05913686639071724,0.9043224536879962,0.008990975096695393,0.01876229897536812,0.0,1.0,0.0
113,0.047780887304086854,0.05087707942261635,0.890672535439187,0.005307786911774225,0.009450449867305328,0.0,1.0,1.0
114,0.03380491886864125,0.04498567335243553,0.8619866284622731,0.00792741165234002,0.011556829035339064,1.0,0.0,1.0
115,0.047564541326239926,0.05064141722663409,0.911484422724496,0.0064752596212583995,0.006414172266340868,0.0,1.0,1.0
116,-0.010885933923670295,0.0517750463503399,0.8976172491931608,0.009201400810272608,0.007484721554624734,1.0,0.0,0.0
117,0.04154455600912957,0.05335228973361269,0.9063154744088596,0.006360371146363364,0.01556420233463035,1.0,0.0,1.0
118,-0.013775441835218064,0.06312900274473925,0.903476669716377,0.006404391582799634,0.00869167429094236,0.0,0.0,1.0
119,-0.039305049874703096,0.0518990073370738,0.8919939577039275,0.00927924039706517,0.008847647820457489,1.0,0.0,1.0
120,-0.0028482541806786194,0.06197916666666667,0.8941840277777777,0.003125,0.009375,1.0,0.0,1.0
121,0.05699491838087051,0.09358509234828497,1.498433377308707,0.006348944591029024,0.01888192612137203,1.0,1.0,0.0
122,-0.009069643520976828,0.03933101835447523,0.8654241371979307,0.006165402877188009,0.005244135780596698,1.0,1.0,0.0
123,-0.02246402239096419,0.04560644780813839,0.8681934342441517,0.0057990957342244935,0.007863180656575585,1.0,1.0,1.0
124,-0.045928277974958534,0.05375661375661376,0.897636684303351,0.004514991181657848,0.01037037037037037,0.0,0.0,0.0
125,0.04437081598735093,0.05209172833174591,0.9197010770019781,0.004176130119422668,0.01055022345959411,0.0,0.0,1.0
126,0.03380491886864125,0.05147124188816784,0.8983020712952262,0.006311672148635435,0.009245266245888523,1.0,1.0,1.0
127,0.059454155167011566,0.04934886908841672,0.8816997943797121,0.004295179346584419,0.01251999086132054,0.0,1.0,1.0
128,0.016442651117707995,0.049747568033493415,0.91651274473587,0.004802364240857037,0.008250215490703115,0.0,1.0,1.0
129,0.013148883711569307,0.06552706552706553,0.9025234025234026,0.007733007733007733,0.007529507529507529,0.0,1.0,1.0
130,0.008014169559762604,0.05973615756224452,0.9156447417316983,0.005574136008918618,0.009011519881085098,1.0,0.0,1.0
131,-0.006455284788673374,0.05929003021148036,0.8890986908358509,0.00893756294058409,0.008559919436052367,0.0,0.0,1.0
132,0.008465131972944257,0.0490211073722851,0.8841388803915571,0.002906087488528602,0.009024166411746712,0.0,0.0,1.0
133,-0.0035916357394070756,0.04926183737474184,0.8877839822534995,0.004054157423697698,0.011703511053315995,1.0,0.0,0.0
134,0.03789430732969007,0.05685869769187465,0.9228748358040908,0.0046913116907487335,0.01688872208669544,0.0,0.0,1.0
135,0.06947587823623698,0.06849680170575694,0.9168443496801706,0.003464818763326226,0.01199360341151386,0.0,1.0,1.0
136,-0.0067025478259751595,0.048173636844891475,0.8939474148579495,0.003646844303276278,0.0075877889535909656,1.0,0.0,0.0
137,0.044272134313262886,0.05339700455828088,0.8904927284566964,0.00379856739743868,0.005752116344692858,1.0,0.0,0.0
138,0.00895365761153808,0.05161567057477838,0.8834715470403203,0.004432370603374321,0.0087217615098656,1.0,0.0,1.0
139,-0.014905424266206998,0.04885381435550545,0.9015407741450583,0.002755856194413128,0.0080170362019291,0.0,1.0,1.0
140,-0.011281887075742946,0.05405600984152254,0.8918879803169549,0.0033287502713655113,0.011071712859107026,0.0,1.0,0.0
141,0.00314882531779097,0.04837721984078383,0.8776280873647683,0.0076546233925290875,0.010614411104307001,1.0,0.0,0.0
142,6.118775639270777e-05,0.04853703139286803,0.8894391953672661,0.0021334958854007926,0.016001219140505944,1.0,1.0,1.0
143,-0.015121373258590741,0.050829767247677696,0.893852416240476,0.0062623943220958146,0.010019830915353304,1.0,0.0,0.0
144,0.049754821648229856,0.05411531378382207,0.9310100580818813,0.003683241252302026,0.009774755631109222,1.0,1.0,0.0
145,0.026627414345186208,0.050708553867167494,0.9148028000682944,0.004609868533378863,0.008878265323544477,0.0,1.0,0.0
146,0.043563710607244475,0.05243234536082474,0.8726643041237113,0.006926546391752577,0.010228737113402062,0.0,0.0,0.0
147,0.017113521083632423,0.04708118989040483,0.9089689107582196,0.006038917468127935,0.0074368150301945875,1.0,0.0,1.0
148,0.03113477157157728,0.05330003188436603,0.9074290572855777,0.005951748326070783,0.00823679455840153,1.0,1.0,1.0
149,0.05063222853902577,0.049853064651553314,0.9024979009235936,0.003988245172124265,0.0053526448362720405,0.0,0.0,1.0
150,0.05436796021880253,0.04812474794999328,0.8037370614329883,0.00443608011829547,0.005108213469552359,1.0,0.0,0.0
151,0.04161250286003572,0.04540203327171904,0.9041127541589649,0.003927911275415897,0.006238447319778189,1.0,0.0,1.0
152,-0.02780558531861782,0.05154728789986092,0.879259388038943,0.00791029207232267,0.010083449235048678,1.0,1.0,1.0
153,0.0009944971818087848,0.045087992871463575,0.8757406994876364,0.006616172867008242,0.007551793272443752,1.0,0.0,1.0
154,-0.0464621559185416,0.051062243756988444,0.8777487886693999,0.0032799105478941485,0.008945210585165859,1.0,1.0,1.0
155,0.01076544990065678,0.04802147544243388,0.8896400874925432,0.00457347385166037,0.005965400676078743,1.0,0.0,1.0
156,-0.030411457792077785,0.06211080951620629,0.9000479003672361,0.008622066102506785,0.007664058757783809,0.0,0.0,1.0
157,0.04946365377677967,0.0464857067925518,0.9060451088381851,0.007277734067663257,0.01835824809861002,0.0,0.0,1.0
158,-0.0063156046994000984,0.051667849538679915,0.8660752306600425,0.0039034776437189495,0.006671398154719659,0.0,0.0,1.0
159,-0.03696715841625829,0.05242265032107414,0.9258610624635143,0.005253940455341506,0.004553415061295972,0.0,1.0,1.0
160,-0.005558980159684734,0.05291607396870555,0.8820768136557611,0.005049786628733997,0.005405405405405406,1.0,1.0,0.0
161,-0.05097464568124585,0.04935934769947583,0.8961488060570763,0.004331683168316832,0.006479324403028538,0.0,1.0,0.0
162,-0.008561623058511695,0.05046683837733419,0.8955247907276239,0.0029781068898905344,0.007244043786220219,0.0,0.0,1.0
163,0.033648959575388014,0.04343779087806392,0.8954390319578033,0.0069293618781673385,0.007136208501396215,1.0,0.0,1.0
164,-0.003240929708257981,0.05192441054091539,0.8651178918169209,0.0054611650485436895,0.009968793342579751,0.0,0.0,0.0
165,-0.08287206810309786,0.0543515316807091,0.8814591145960162,0.0023864023766619587,0.003555252520333122,0.0,1.0,1.0
166,-0.003981063940780011,0.06058363779309069,0.9065809554640891,0.008971928039587476,0.01072931600610461,0.0,1.0,1.0
167,0.04846885250614673,0.05866743582347851,0.8961061436400346,0.0043841938275165845,0.011248918373233344,1.0,0.0,1.0
168,0.02538328073525964,0.062033663022731216,0.9108103418358494,0.003990976921742148,0.008068714211348256,0.0,0.0,1.0
169,-0.005558980159684734,0.04932392210221958,0.886554979164895,0.003911897270176035,0.004932392210221958,1.0,0.0,1.0
170,0.020089649378692193,0.059654631083202514,0.9316457352171638,0.004513343799058085,0.007980115122972265,1.0,0.0,1.0
171,-0.05328217125439354,0.04927549912682305,0.8673715013923632,0.002123943927880304,0.009062160758955964,0.0,0.0,1.0
172,-0.03751629906765014,0.048027324689809005,0.84929597100237,0.004182350480970306,0.006691760769552488,0.0,0.0,0.0
173,0.014041837854611824,0.05294039793532448,0.9050602197026514,0.004191114836546521,0.007279304716107116,0.0,0.0,1.0
174,0.02312823138279143,0.04855313285239524,0.8793872092080732,0.004133906136013618,0.01037529383156359,1.0,1.0,0.0
175,0.05757457296364237,0.047876447876447875,0.8653281853281853,0.003861003861003861,0.006177606177606178,1.0,0.0,1.0
176,-0.00021042127293830208,0.04867678322703614,0.8980280038120373,0.006964298805072942,0.01715416758302177,1.0,0.0,1.0
177,0.05852111708533658,0.04646191431812233,0.9100863798970421,0.010906552656836228,0.012651601081930024,1.0,1.0,0.0
178,-0.019651975924335506,0.044654939106901215,0.8615890199110767,0.0036729170693988013,0.005316064179393002,0.0,1.0,0.0
179,0.015487112031121256,0.04459551325628824,0.8535690006798097,0.006050305914343984,0.008089734874235215,1.0,0.0,1.0
180,0.023492497110513433,0.0607890499194847,0.9178743961352657,0.004589371980676328,0.00821256038647343,0.0,1.0,1.0
181,-0.004839837912175111,0.04664287492737987,0.8950950286330815,0.006888538467922649,0.014358038011453233,0.0,1.0,0.0
182,0.006842770621949718,0.04618398252090711,0.894296692533715,0.004821818729752129,0.006630000753409177,0.0,0.0,0.0
183,0.04401094690851535,0.05088228184674885,0.9048827652888567,0.005922165820642978,0.011481750060430264,1.0,0.0,1.0
184,-0.0006468979863711416,0.07341719942256135,0.8880181480717674,0.011342544854609197,0.009074035883687359,0.0,1.0,1.0
185,0.045262646375410436,0.05065856129685917,0.9105032083755488,0.004660587639311043,0.006281661600810537,1.0,1.0,0.0
186,-0.0173493970743838,0.05096011816838995,0.8890940423436731,0.007385524372230428,0.009354997538158542,1.0,1.0,0.0
187,0.010983105662161895,0.05251324875541995,0.9400995664043681,0.004576842781435683,0.0050586157057973345,0.0,0.0,1.0
188,0.030940585942283706,0.05452421134622874,0.9129559911722706,0.0049331429313254575,0.006231338439568999,0.0,0.0,1.0
189,0.006311125847511249,0.04388185654008439,0.8911392405063291,0.003978300180831827,0.00590717299578059,1.0,0.0,1.0
190,-0.004151915958176802,0.05884049610614364,0.9301990193250649,0.004038073262186328,0.008653014133256417,0.0,1.0,0.0
191,-0.0266422234473113,0.04552429667519182,0.8932806324110671,0.006975122064636131,0.0106951871657754,1.0,1.0,0.0
192,0.03156724266362676,0.05866595231717118,0.915148673988749,0.0071658183766407715,0.005089740155371015,1.0,1.0,0.0
193,-0.0027121917885262474,0.0524257899776572,0.8616342164060007,0.0033514203638684965,0.003830194701563996,1.0,0.0,1.0
194,0.00944825402994243,0.054949190816710576,0.9270794128716597,0.005551373729770418,0.008656379375235227,1.0,1.0,1.0
195,-0.011181452773144654,0.09135883905013192,1.5792381266490765,0.008575197889182058,0.018469656992084433,0.0,1.0,0.0
196,-0.0027121917885262474,0.05072414496498266,0.916910314816074,0.00625552458013191,0.011015162847623581,1.0,1.0,1.0
197,0.019835982850230017,0.05455870297841334,0.9244011294289097,0.006375808361417251,0.007286638127334002,1.0,1.0,1.0
198,-0.010369428156983829,0.04806242795069611,0.8421566019331382,0.006118648576749135,0.006473352842067926,1.0,0.0,0.0
199,0.01734874565383533,0.05106445599921515,0.8376336701658,0.004954380457176493,0.005935445894241146,0.0,0.0,1.0
200,0.026555255526722457,0.05263157894736842,0.8329293628808865,0.005482456140350877,0.00652123730378578,1.0,0.0,1.0
201,0.006385606555695641,0.05153818953323904,0.9072666195190948,0.004066478076379066,0.007867751060820367,0.0,1.0,1.0
202,0.038019996703800685,0.05724896643542849,0.8571228365216172,0.004134258286034615,0.008058300049050521,0.0,1.0,1.0
203,-0.012382727363617861,0.04506193885668826,0.895442663939084,0.00431867257642914,0.00823957267871349,1.0,1.0,0.0
204,0.03047147241511062,0.04709860515669344,0.9144979167924642,0.009600869512710586,0.005253305959785037,1.0,1.0,1.0
205,0.0400947259947003,0.05455274769354192,0.9026073004412355,0.0032892097874047334,0.009546730846369835,0.0,1.0,1.0
206,0.04110381750255497,0.054026152787336544,0.9096696490020647,0.004559532002752925,0.008516861665519614,0.0,1.0,1.0
207,0.04946365377677967,0.05457290767903365,0.8250647109577222,0.007190106413574921,0.007765314926660914,1.0,1.0,1.0
208,0.014589883564370135,0.050867323019221755,0.9097515236755743,0.004453820909517112,0.007735583684950774,1.0,0.0,1.0
209,-0.039427182272424366,0.05215379138483446,0.88875044499822,0.003381986472054112,0.005873976504093984,1.0,0.0,1.0
210,-0.04017284790046339,0.05245712638708748,0.90330018734688,0.0027381467070183023,0.010376134889753566,0.0,1.0,1.0
211,0.012479814606479392,0.058430490216131455,0.8935024203995364,0.005658962296311448,0.012476989159337287,0.0,1.0,1.0
212,0.03158121781594317,0.05297200847552136,0.9237203077952493,0.007193041150886584,0.008419761347161816,1.0,1.0,0.0
213,0.051102896447133964,0.05921787709497207,0.888193668528864,0.0046927374301675975,0.010502793296089385,0.0,1.0,1.0
214,0.03588740285130387,0.05323920876535039,0.8876387969703655,0.0050739024928303554,0.008235899698507243,1.0,0.0,1.0
215,-0.03718971511231524,0.047500397603774586,0.8696389757726767,0.005725494354026401,0.009542490590044002,0.0,1.0,0.0
216,-0.014565682221295203,0.0619935170178282,0.9080226904376013,0.009319286871961102,0.006888168557536467,0.0,0.0,1.0
217,0.017113521083632423,0.05164056674123788,0.8939224459358688,0.005219985085756898,0.007736763609246831,1.0,0.0,1.0
218,-0.041430293245650736,0.042266551026308184,0.8435385949696445,0.0026019080659150044,0.009193408499566348,0.0,1.0,0.0
219,-0.08225588236193797,0.049132947976878616,0.9252093901144273,0.0065471275215288425,0.006193228736581338,1.0,0.0,1.0
220,0.02059574803800171,0.05603898364079359,0.9053254437869822,0.006891750783153498,0.013087365123564218,1.0,0.0,0.0
221,0.04943393010665701,0.05478406108327368,0.8874254354569315,0.005869720830350752,0.01092817943211644,0.0,1.0,0.0
222,-0.05263816056638923,0.04441858873451509,0.8492231880090343,0.004174936691533776,0.0075285743617822184,0.0,0.0,1.0
223,-0.04436262175280906,0.05192909280500521,0.9066388599235314,0.004657629475147723,0.010358011817865833,0.0,0.0,1.0
224,0.023492497110513433,0.041761878496572376,0.9043416594437003,0.005358127807107399,0.006067291781577496,1.0,0.0,1.0
225,0.0552387875374565,0.05434840924942325,0.8785879070765599,0.004023821020441011,0.008262245828638876,1.0,1.0,1.0
226,-0.011098404275872215,0.054114003515526914,0.8818950364108145,0.006235875115091655,0.009123629363020006,1.0,0.0,1.0
227,-0.0014126500501653585,0.04719201170260128,0.8837372002798448,0.004642879857533549,0.009222158621128284,1.0,1.0,1.0
228,-0.0038625301630184003,0.04708577246118605,0.8098752863324001,0.006235683379994909,0.009162636803257827,1.0,1.0,1.0
229,0.005860839623049092,0.055074183976261126,0.9141839762611276,0.005934718100890208,0.009376854599406528,0.0,0.0,0.0
230,0.010983105662161895,0.05700356272267017,0.9017438589911869,0.00562535158447403,0.008250515657228577,0.0,0.0,1.0
231,0.01976938067024998,0.04435405771838079,0.8535250823164827,0.004503195816385822,0.007214797598295564,1.0,0.0,1.0
